2024-03-09 09:05:45,GRTUSDT,0.3975,"['BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.3006012, -0.70140281, 7.77145952, 17.04946996, 24.25758049, 41.25799574]","[81.85933779, 83.53209792, 75.95710586, 76.34706372, 87.89663207, 59.48218399]","[0.02925529, 0.03151353, 0.03161618, 0.07779353, 0.10662765, -0.10870735]","[4424580, 4611179, 46741532, 93744505, 1082250547, 1657538984]"
2024-03-09 09:21:47,SOLUSDT,148.72,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.1886157, 0.34438517, 2.03759605, 2.71427585, 14.25937308, 18.33227244]","[70.60919906, 57.48157751, 61.63696203, 75.80756102, 79.01272807, 73.98609345]","[1.92935294, 0.52202941, 10.92029412, 22.59776471, 54.55482353, 28.61364706]","[16087.25, 58022.35, 385862.16, 1148865.35, 54866797.27999999, 73165051.16999997]"
2024-03-09 09:22:04,USDCUSDT,0.9977,"['NEUTRAL', 'SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002104, 0, 0.05013537, 0, -0.18009005, -0.17010206]","[53.03539485, 47.75538497, 41.21659903, 34.6145169, 37.21731373, 38.30265954]","[0.00031382, -0.00043971, -0.00165294, -0.00152765, 0.00255676, -0.05183941]","[3529694, 6143371, 45071356, 147655500, 6103721320, 8004014247]"
2024-03-09 09:22:11,ADAUSDT,0.7348,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.35528833, 0.3827228, 0.82372323, 1.61892902, 0.94793241, 12.23461127]","[64.6010181, 55.96222352, 51.58194878, 63.37535639, 74.82179606, 56.78929006]","[0.00485559, -0.00173353, -0.01324618, 0.10159, 0.20443147, -0.24779941]","[662242.8, 1278385.9, 9765211.6, 23722555.20000001, 1769938438.5000033, 2500566151.8000045]"
2024-03-09 09:23:45,NEARUSDT,6.171,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[2.54491018, 2.49376559, 8.98340981, 7.52744381, 39.23736462, 59.16946092]","[75.36273574, 76.8976552, 72.88262499, 77.33989936, 81.94038241, 61.78600905]","[0.22211765, 0.3153, 0.68502059, 1.50880882, 1.59143824, -1.65093824]","[640178.1, 1080478.6, 4806483.4, 9624120, 250820742.200004, 329923534.200004]"
2024-03-09 09:24:15,IMXUSDT,3.4444,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY']","[0.89942285, 1.77304965, 2.03235172, 2.08351857, 3.76886693, 7.77895988]","[67.27922313, 61.58035184, 62.51084905, 61.47232453, 80.25948107, 64.95804517]","[0.02633618, 0.02354735, 0.16983971, 0.12148382, 1.59587765, None]","[86187.08, 132584.41, 669731.07, 1356917.03, 42901017.70000001, 57262490.40999999]"
2024-03-09 09:25:24,VETUSDT,0.04823,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY']","[0.06225358, 0.45833333, 0.7101086, 1.94462059, -1.75188429, 0.9840871]","[68.32815981, 63.94501779, 53.74566739, 59.07946162, 77.90039385, 56.83298186]","[0.00044438, 0.00034338, -0.00040424, 0.00478574, 0.01716559, -0.01352171]","[1619521.6, 4752870.5, 27036141.20000001, 86249870.70000052, 4301974985.300004, 5913821089.200004]"
2024-03-09 09:25:41,GRTUSDT,0.3962,"['BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[-2.07561156, -0.72645291, 7.31112916, 16.66666667, 23.8512035, 40.7960199]","[73.37245684, 83.4129377, 75.65850569, 76.21752578, 87.84411178, 59.43651428]","[0.03295647, 0.03212765, 0.03228147, 0.07845882, 0.10729294, -0.10804206]","[7263571, 18845053, 61162005, 108182064, 1096688106, 1671976543]"
2024-03-09 09:26:15,FETUSDT,2.9772,"['BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.26301592, 1.27729146, 4.51685472, 8.4432141, 68.18438595, 102.37917205]","[64.41555703, 70.77597208, 71.2347256, 93.14243925, 93.44663252, 87.83336794]","[0.11661735, 0.21040059, 0.60598353, 1.19949294, 0.69099706, 0.54924294]","[764774, 1556040, 7252487, 22661733, 623079608.1, 910388420.2]"
2024-03-09 09:42:02,USDCUSDT,0.9977,"['BUY', 'SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, 0, 0.05013537, 0, -0.18009005, -0.17010206]","[53.03539485, 47.75538497, 41.21659903, 34.6145169, 37.21731373, 38.30265954]","[0.00024735, -0.00043971, -0.00165294, -0.00152765, 0.00255676, -0.05183941]","[1892369, 9117444, 48045429, 150694113, 6106759933, 8007052860]"
2024-03-09 09:43:42,NEARUSDT,6.083,"['BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.91027308, 1.34663342, 7.58912813, 5.99407562, 37.25180505, 56.89966469]","[69.41641145, 75.31584231, 71.91561505, 76.79810515, 81.64767596, 61.55530995]","[0.26921765, 0.31632353, 0.68527647, 1.50915, 1.59143824, -1.65093824]","[499805.3, 1909416.3, 5595727.6, 10440707.7, 251637329.900004, 330740121.90000397]"
2024-03-09 09:44:13,IMXUSDT,3.469,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY']","[0.74659385, 2.4822695, 2.74337856, 2.81260188, 4.50998705, 8.5487202]","[70.89328422, 63.69567611, 63.57897446, 62.05135672, 80.44448028, 65.12595061]","[0.04166441, 0.02610618, 0.17239853, 0.12404265, 1.59833412, None]","[310313.15, 461972.96, 999119.62, 1685241.41, 43229342.08, 57590814.78999998]"
2024-03-09 09:44:24,OPUSDT,4.583,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.21867483, 0.52643123, 0.19676432, 2.20785013, 14.91975928, 23.86486486]","[66.99826258, 55.90370761, 56.7699788, 67.05942338, 75.84450157, 71.65615105]","[0.03916765, -0.01417941, 0.13033235, 0.70305, 1.57562353, None]","[170281.79, 348286.86, 1320731.04, 3150337.12, 231497908.9100044, 305686058.55000424]"
2024-03-09 09:44:44,STXUSDT,2.8294,"['STRONG_SELL', 'STRONG_SELL', 'NEUTRAL', 'BUY', 'BUY', 'BUY']","[-0.25390556, -0.35931941, -0.66304157, -0.05651713, -7.12925885, -2.30984359]","[44.59052212, 43.59806306, 47.64265805, 58.11294701, 80.39041242, 74.6444977]","[0.00257647, -0.02618676, -0.03476912, 0.30446, 1.38838647, 0.6729]","[86443.3, 263020.7, 863844.3, 2055152.2, 100215815.30000015, 136540894.00000015]"
2024-03-09 09:45:57,GRTUSDT,0.4009,"['BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.02497502, 0.3256513, 8.44841592, 18.05064782, 25.32041263, 42.46624023]","[73.89925841, 87.2590425, 76.38315123, 76.6792774, 88.03187114, 59.60114308]","[0.03562971, 0.03201676, 0.03228147, 0.07845882, 0.10729294, -0.10804206]","[43521, 25850978, 68167930, 115164290, 1103670332, 1678958769]"
2024-03-09 09:46:22,THETAUSDT,3.208,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.18755861, 0.72281584, 2.23285486, 5.05249344, 34.39463762, 74.15852334]","[73.90569484, 65.6949606, 63.96135651, 91.1813434, 88.72454135, 62.10223344]","[0.10803529, 0.06986765, 0.23242941, 1.36923824, 0.66287941, -1.02647059]","[23921.3, 533497.9, 1870905.5, 4212371.2, 160225629.5000019, 234750488.80000195]"
2024-03-09 10:21:30,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.02004209, 0.04010829, 0, -0.18009005, -0.17010206]","[46.6229383, 40.12291001, 34.6145169, 37.21731373, 38.30265954]","[-0.00034206, -0.00165294, -0.00152765, 0.00255676, -0.05183941]","[5759222, 59414253, 162112335, 6118178155, 8018471082]"
2024-03-09 10:23:17,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.02004209, 0.04010829, 0, -0.18009005, -0.17010206]","[46.6229383, 40.12291001, 34.6145169, 37.21731373, 38.30265954]","[-0.00034206, -0.00165294, -0.00152765, 0.00255676, -0.05183941]","[6662529, 60317560, 162988896, 6119054716, 8019347643]"
2024-03-09 10:23:29,ADAUSDT,0.7361,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.58711087, 1.1394838, 1.85415802, 1.12652837, 12.4331755]","[58.49696055, 52.29423703, 63.57287718, 74.88444219, 56.82533535]","[0.00022765, -0.01297324, 0.10186294, 0.20443147, -0.24779941]","[1842453.8, 14816128.1, 28802842.20000004, 1774954810.1000035, 2505582523.4000044]"
2024-03-09 10:41:39,USDCUSDT,0.9978,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002104, 0.05013537, 0.01002305, -0.17008504, -0.16009606]","[47.77408742, 41.21659903, 35.82338521, 37.64939623, 38.69839947]","[-0.00034206, -0.00165294, -0.00152765, 0.00255676, -0.05183941]","[10641462, 64296493, 166908737, 6123405175, 8023698102]"
2024-03-09 10:41:51,ADAUSDT,0.7388,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.80557073, 1.42778693, 2.22775702, 1.49745844, 12.84557813]","[60.00474048, 52.92652683, 63.88224489, 75.01356239, 56.90000684]","[0.00033, -0.01287088, 0.10196529, 0.20443147, -0.24779941]","[3549283.7, 16600665.8, 30555426.70000005, 1776707394.6000035, 2507335107.900005]"
2024-03-09 11:00:57,USDCUSDT,0.9979,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, 0, 0.02004611, -0.16008004, -0.15009005]","[50.24314914, 43.28834031, 36.98836503, 38.09162929, 39.10240228]","[-0.00020588, -0.00104735, -0.00152765, 0.00255676, -0.05183941]","[562873, 562873, 172336841, 6128608586, 8028901513]"
2024-03-09 11:19:24,USDCUSDT,0.998,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, 0, 0.03006916, -0.15007504, -0.14008405]","[50.24314914, 43.28834031, 38.11180383, 38.54437485, 39.51492948]","[-0.00019735, -0.00103882, -0.00152765, 0.00255676, -0.05183941]","[6012233, 6012233, 177950705, 6134016525, 8034309452]"
2024-03-09 12:46:54,USDCUSDT,0.998,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, 0, 0.03006916, -0.15007504, -0.14008405]","[50.24314914, 43.28834031, 38.11180383, 38.54437485, 39.51492948]","[-0.00012853, -0.00103029, -0.00152765, 0.00255676, -0.05183941]","[15273380, 35676136, 207621228, 6163687048, 8063979975]"
2024-03-09 13:04:53,USDCUSDT,0.998,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002004, -0.01002004, 0.03006916, -0.15007504, -0.14008405]","[48.74010258, 42.48214196, 38.11180383, 38.54437485, 39.51492948]","[-0.00013235, -0.00103882, -0.00152765, 0.00255676, -0.05183941]","[1696026, 44748138, 216667233, 6172733053, 8073025980]"
2024-03-09 13:22:46,USDCUSDT,0.9977,"['STRONG_SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.03006012, -0.03006012, 0, -0.18009005, -0.17010206]","[45.98856506, 40.95659762, 34.6145169, 37.21731373, 38.30265954]","[-0.00015794, -0.00105588, -0.00152765, 0.00255676, -0.05183941]","[9262498, 52314610, 224347353, 6180413173, 8080706100]"
2024-03-09 13:40:49,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.02004008, -0.02004008, 0, -0.18009005, -0.17010206]","[47.32437253, 41.70542372, 34.6145169, 37.21731373, 38.30265954]","[-0.00015794, -0.00105588, -0.00152765, 0.00255676, -0.05183941]","[16625631, 59808328, 231727155, 6187792975, 8088085902]"
2024-03-09 14:00:46,USDCUSDT,0.9978,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002305, -0.02004008, 0.01002305, -0.17008504, -0.16009606]","[47.58196367, 41.70542372, 35.82338521, 37.64939623, 38.69839947]","[-0.00013029, -0.00105588, -0.00152765, 0.00255676, -0.05183941]","[1772, 64248419, 236378823, 6192444643, 8092737570]"
2024-03-09 14:18:58,USDCUSDT,0.9978,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002305, -0.02004008, 0.01002305, -0.17008504, -0.16009606]","[47.58196367, 41.70542372, 35.82338521, 37.64939623, 38.69839947]","[-0.00013029, -0.00105588, -0.00152765, 0.00255676, -0.05183941]","[6151326, 70397973, 242335138, 6198400958, 8098693885]"
2024-03-09 14:37:18,USDCUSDT,0.9979,"['NEUTRAL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.03006916, 0, 0.02004611, -0.16008004, -0.15009005]","[50.50243248, 43.28834031, 36.98836503, 38.09162929, 39.10240228]","[-0.00012176, -0.00105588, -0.00152765, 0.00255676, -0.05183941]","[10019616, 74266263, 246293604, 6202359424, 8102652351]"
2024-03-09 14:55:18,USDCUSDT,0.9979,"['NEUTRAL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.02004611, -0.01002004, 0.02004611, -0.16008004, -0.15009005]","[49.0840422, 42.48214196, 36.98836503, 38.09162929, 39.10240228]","[-0.00014735, -0.00107294, -0.00152765, 0.00255676, -0.05183941]","[15927089, 80173736, 252128583, 6208194403, 8108487330]"
2024-03-09 14:56:07,DOTUSDT,10.92,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'BUY']","[2.16802168, 2.16802168, 2.80127844, 11.64502607, 32.18738651]","[64.26588405, 65.1600052, 78.03216271, 74.82994116, 55.72588148]","[0.23797941, 0.44284118, 2.07542647, 2.24532941, -5.30477353]","[684880.91, 2724740.46, 5143650.14, 99596788.70000018, 135399857.96000016]"
2024-03-09 15:13:10,USDCUSDT,0.9978,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002104, -0.01002104, 0.01002305, -0.17008504, -0.16009606]","[47.61465184, 41.64685093, 35.82338521, 37.64939623, 38.69839947]","[-0.00010235, -0.00108588, -0.00152765, 0.00255676, -0.05183941]","[3130230, 3130230, 256185479, 6212251299, 8112544226]"
2024-03-09 15:31:12,USDCUSDT,0.9976,"['STRONG_SELL', 'STRONG_SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.04008418, -0.04008418, -0.01002305, -0.19009505, -0.18010806]","[43.69083717, 39.32708368, 33.97455234, 36.79503627, 37.91493155]","[-0.00012794, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[8954367, 8954367, 262281769, 6218347589, 8118640516]"
2024-03-09 15:49:23,USDCUSDT,0.9976,"['STRONG_SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.03006313, -0.03006313, -0.01002305, -0.19009505, -0.18010806]","[44.92488968, 40.07108218, 33.97455234, 36.79503627, 37.91493155]","[-0.00012794, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[13950200, 13950200, 266820291, 6222886111, 8123179038]"
2024-03-09 15:49:33,ADAUSDT,0.7349,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.60232717, 0.60232717, 1.71578802, 0.98914686, 12.24988544]","[55.38434437, 51.66973875, 63.45694732, 74.83628058, 56.79206491]","[0.00184588, -0.00769324, 0.10208471, 0.20443147, -0.24779941]","[4219894.5, 4219894.5, 59344940.90000056, 1805496908.800004, 2536154165.200005]"
2024-03-09 16:07:48,USDCUSDT,0.9978,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, -0.01002104, 0.01002305, -0.17008504, -0.16009606]","[47.61465184, 41.64685093, 35.82338521, 37.64939623, 38.69839947]","[-0.00015118, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[1564732, 20010209, 273091125, 6229156945, 8129449872]"
2024-03-09 16:25:59,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002205, -0.02004209, 0, -0.18009005, -0.17010206]","[46.12754593, 40.84377376, 34.6145169, 37.21731373, 38.30265954]","[-0.00015971, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[5969920, 24415397, 277485783, 6233551603, 8133844530]"
2024-03-09 16:44:05,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002205, -0.02004209, 0, -0.17008504, -0.17010206]","[46.12754593, 40.84377376, 34.6145169, 37.64939623, 38.30265954]","[-0.00015971, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[13635076, 32080553, 285124668, 6241330030, 8141483415]"
2024-03-09 17:02:27,USDCUSDT,0.9975,"['SELL', 'STRONG_SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002406, -0.04008418, -0.01002305, -0.20010005, -0.19011407]","[43.31767218, 39.32708368, 33.97455234, 36.38223385, 37.53497464]","[-0.00021706, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[318502, 37939410, 290951418, 6247091782, 8147384709]"
2024-03-09 17:20:47,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002406, -0.02004209, -0.01002305, -0.19009505, -0.18010806]","[46.4762438, 40.84377376, 33.97455234, 36.79503627, 37.91493155]","[-0.00020853, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[5411765, 43032673, 296124437, 6252190257, 8152483184]"
2024-03-09 17:39:08,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, -0.03006313, -0.01002305, -0.19009505, -0.18010806]","[44.73051762, 40.07108218, 33.97455234, 36.79503627, 37.91493155]","[-0.0002, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[11613843, 49234751, 302330083, 6258395903, 8158688830]"
2024-03-09 17:57:16,USDCUSDT,0.9976,"['SELL', 'STRONG_SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002406, -0.04008418, -0.02004611, -0.19009505, -0.18010806]","[43.31767218, 39.32708368, 33.35782196, 36.79503627, 37.91493155]","[-0.0002, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[17992201, 55613109, 308665999, 6264767945, 8165060872]"
2024-03-09 18:15:47,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002406, -0.02004209, -0.01002305, -0.19009505, -0.18010806]","[46.60597369, 40.84377376, 33.97455234, 36.79503627, 37.91493155]","[-0.00020324, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[4956984, 61116897, 314174347, 6270240167, 8170533094]"
2024-03-09 18:33:56,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002406, -0.02004209, -0.01002305, -0.19009505, -0.18010806]","[46.60597369, 40.84377376, 33.97455234, 36.79503627, 37.91493155]","[-0.00020324, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[7441204, 63601117, 316653633, 6272719453, 8173012380]"
2024-03-09 18:34:07,ADAUSDT,0.7379,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.91630197, 1.01300479, 2.10322402, 1.37381508, 12.70811059]","[58.42361422, 52.65083608, 63.77970784, 74.97067009, 56.87514506]","[0.00322912, -0.00737765, 0.10208471, 0.20443147, -0.24779941]","[4143795.1, 19633213.30000002, 74775702.40000089, 1820927670.3000045, 2551555383.6000056]"
2024-03-09 18:53:45,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0, -0.03006313, -0.01002305, -0.19009505, -0.18010806]","[44.73051762, 40.07108218, 33.97455234, 36.79503627, 37.91493155]","[-0.00020324, -0.00111147, -0.00152765, 0.00255676, -0.05183941]","[11014754, 67174667, 320287381, 6276353201, 8176646128]"
2024-03-09 18:54:00,ADAUSDT,0.7355,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.5880744, 0.6844627, 1.77113602, 1.04409946, 12.34153047]","[55.98643364, 51.8691974, 63.5034077, 74.85556737, 56.80870654]","[0.00322912, -0.00737765, 0.10208471, 0.20443147, -0.24779941]","[6233969, 21723387.20000002, 76857187.00000094, 1823009154.9000044, 2553636868.2000055]"
2024-03-09 19:12:13,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002506, 0.01002506, -0.01002305, -0.19009505, -0.18010806]","[45.2147077, 40.51646857, 33.97455234, 36.79503627, 37.91493155]","[-0.00021059, -0.00099412, -0.00152765, 0.00255676, -0.05183941]","[9862453, 9862453, 335398950, 6291464770, 8191757697]"
2024-03-09 19:31:24,USDCUSDT,0.9977,"['NEUTRAL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.03007519, 0.03007519, 0, -0.18009005, -0.17010206]","[48.82316996, 42.76062151, 34.6145169, 37.21731373, 38.30265954]","[-0.00019353, -0.00097706, -0.00152765, 0.00255676, -0.05183941]","[19846958, 19846958, 345328617, 6301394437, 8201687364]"
2024-03-09 19:36:25,USDCUSDT,0.9977,"['NEUTRAL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.03007519, 0.03007519, 0, -0.18009005, -0.17010206]","[48.82316996, 42.76062151, 34.6145169, 37.21731373, 38.30265954]","[-0.00019353, -0.00097706, -0.00152765, 0.00255676, -0.05183941]","[21340533, 21340533, 346842958, 6302908778, 8203201705]"
2024-03-09 19:36:38,ADAUSDT,0.7379,"['STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.20372131, 0.20372131, 2.06171302, 1.37381508, 12.70811059]","[58.43836684, 52.6557647, 63.74539933, 74.97067009, 56.87514506]","[0.00466706, -0.00452912, 0.10208471, 0.20443147, -0.24779941]","[3605778.6, 3605778.6, 81064207.70000108, 1827276739.3000045, 2557904452.6000056]"
2024-03-09 19:54:46,USDCUSDT,0.9976,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.01002506, 0.01002506, -0.01002305, -0.19009505, -0.18010806]","[45.2147077, 40.51646857, 33.97455234, 36.79503627, 37.91493155]","[-0.00019353, -0.00097706, -0.00152765, 0.00255676, -0.05183941]","[29365693, 29365693, 354882124, 6310947944, 8211240871]"
2024-03-09 19:54:57,ADAUSDT,0.7378,"['STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.20372131, 0.20372131, 2.08938702, 1.36007693, 12.69283641]","[58.43836684, 52.6557647, 63.76827889, 74.96589519, 56.87238087]","[0.00472676, -0.00446941, 0.10208471, 0.20443147, -0.24779941]","[5857948.1, 5857948.1, 83325050.70000112, 1829477018.600005, 2560104731.900006]"
2024-03-09 20:12:38,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.02005013, 0.02005013, 0, -0.18009005, -0.17010206]","[47.35618773, 41.66011845, 34.6145169, 37.21731373, 38.30265954]","[-0.00019147, -0.00097706, -0.00152765, 0.00255676, -0.05183941]","[5835771, 36558880, 362321188, 6318387008, 8218679935]"
2024-03-09 20:30:55,USDCUSDT,0.9979,"['NEUTRAL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.04010025, 0.04010025, 0.01002305, -0.17008504, -0.15009005]","[50.93614994, 43.82037426, 35.82338521, 37.64939623, 39.10240228]","[-0.00016588, -0.00096, -0.00152765, 0.00255676, -0.05183941]","[17500289, 48223398, 373433638, 6329499458, 8230296278]"
2024-03-09 20:31:15,DOGEUSDT,0.18179,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'STRONG_BUY', 'STRONG_BUY']","[3.73906581, 6.85471998, 10.29956857, 18.27718772, 54.9522673]","[73.59549028, 63.39798081, 77.74061515, 84.38345666, 65.09845215]","[0.00276671, 0.00428535, 0.0595215, 0.02825941, -0.02104594]","[294016115, 753161208, 2402011254, 37648250509, 55681861077]"
2024-03-09 20:48:47,USDCUSDT,0.998,"['BUY', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[0.04010025, 0.04010025, 0.03006916, -0.15007504, -0.14008405]","[50.93614994, 43.82037426, 38.11180383, 38.54437485, 39.51492948]","[-0.00016588, -0.00096, -0.00152765, 0.00255676, -0.05183941]","[25485380, 56208489, 381726993, 6337792813, 8238085740]"
2024-03-09 20:48:58,ADAUSDT,0.7393,"['BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[-0.02705262, 0.38027978, 2.29694202, 1.5661492, 12.92194898]","[59.62370656, 53.10001449, 63.93895945, 75.03732799, 56.91380656]","[0.005655, -0.00440118, 0.10215294, 0.20443147, -0.24779941]","[6882963.5, 13540685.79999999, 90830388.50000127, 1836982356.4000049, 2567610069.700006]"
2024-03-09 20:49:09,DOGEUSDT,0.18416,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[5.01972443, 8.17384135, 11.90374916, 19.99739363, 56.97238323]","[75.45638369, 64.47623064, 78.25607681, 84.67062871, 65.36906524]","[0.00304562, 0.00456426, 0.05979529, 0.02825941, -0.02104594]","[502938425, 962083518, 2611695052, 37857934307, 55882787471]"
2024-03-09 21:06:43,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.0200441, 0.01002506, 0, -0.18009005, -0.17010206]","[45.74141359, 40.51646857, 34.6145169, 37.21731373, 38.30265954]","[-0.00014265, -0.00096, -0.00152765, 0.00255676, -0.05183941]","[3741337, 65784090, 391310770, 6347376590, 8247727935]"
2024-03-09 21:07:03,DOGEUSDT,0.18315,"['STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY', 'STRONG_BUY']","[0.54392616, 7.76750486, 11.29002856, 19.33928455, 56.11148994]","[74.9730321, 64.15092365, 78.06171843, 84.56201987, 65.25425549]","[0.00587856, 0.00457194, 0.05980297, 0.02825941, -0.02104594]","[48399339, 1128990293, 2777571659, 38023810914, 56048664078]"
2024-03-09 21:24:35,USDCUSDT,0.9977,"['SELL', 'SELL', 'SELL', 'STRONG_SELL', 'STRONG_SELL']","[-0.01002205, 0.02005013, 0, -0.18009005, -0.17010206]","[47.41196928, 41.66011845, 34.6145169, 37.21731373, 38.30265954]","[-0.00014265, -0.00096, -0.00152765, 0.00255676, -0.05183941]","[7129909, 69172662, 394649311, 6350715131, 8251008058]"
