2024-03-25 22:03:50,PAXGUSDT,2174,"['BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[-0.04597701, -0.04597701, -0.04597701, -0.04597701, 0.13818517, 0.32302723]","[54.85, 63.23, 67.5, 68.62, 67.93, 62.57]","[1.579, 8.403, 11.338, 12.062, 9.479, 2.55]","[1.15882353, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[5.0594, 5.0594, 5.0594, 5.0594, 63.1354, 265.468]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2174, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:04:35,PAXGUSDT,2173,"['BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.04604052, -0.09195402, -0.09195402, -0.09195402, 0.13818517, 0.27688048]","[52.39, 60.83, 65.25, 66.76, 67.93, 62.07]","[1.065, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[0.1284, 13.1081, 13.1081, 13.1081, 71.5401, 273.5167]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2173, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:05:21,PAXGUSDT,2175,"['STRONG_BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.09208103, -0.04597701, -0.04597701, -0.04597701, 0.18424689, 0.36917397]","[54.37, 63.23, 67.5, 68.62, 68.59, 63.05]","[1.15, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[0.5754, 13.5551, 13.5551, 13.5551, 72.0051, 274.3377]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:06:06,PAXGUSDT,2175,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.13812155, 0, 0, 0, 0.18424689, 0.36917397]","[56.2, 65.84, 69.91, 70.59, 68.59, 63.05]","[1.235, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[1.2757, 14.2554, 14.2554, 14.2554, 72.6525, 274.9851]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:06:52,PAXGUSDT,2175,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.13812155, 0, 0, 0, 0.18424689, 0.36917397]","[56.2, 65.84, 69.91, 70.59, 68.59, 63.05]","[1.235, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[1.5968, 14.9579, 14.9579, 14.9579, 73.0339, 275.3665]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:07:37,PAXGUSDT,2174,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.13812155, 0, 0, 0, 0.13818517, 0.32302723]","[56.2, 65.84, 69.91, 70.59, 67.93, 62.57]","[1.235, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[2.2611, 15.2408, 15.2408, 15.2408, 73.5839, 275.9165]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2174, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:08:22,PAXGUSDT,2175,"['STRONG_BUY', 'STRONG_BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.09208103, 0, 0, 0, 0.18424689, 0.36917397]","[54.37, 65.84, 69.91, 70.59, 68.59, 63.05]","[1.235, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[2.5282, 15.9716, 15.9716, 15.9716, 74.0476, 276.3802]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:09:08,PAXGUSDT,2173,"['STRONG_BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.09208103, -0.04597701, -0.04597701, -0.04597701, 0.09212345, 0.27688048]","[54.37, 63.23, 67.5, 68.62, 67.23, 62.07]","[1.235, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.06764706, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[3.2871, 16.2668, 16.2668, 16.2668, 74.824, 277.1566]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2173, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:09:54,PAXGUSDT,2173,"['BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0, -0.09195402, -0.09195402, -0.09195402, 0.09212345, 0.27688048]","[52.39, 60.83, 65.25, 66.76, 67.23, 62.07]","[1.176, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.23529412, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[0.1172, 17.2043, 17.2043, 17.2043, 75.2803, 277.6129]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2173, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:10:41,PAXGUSDT,2173,"['BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0, -0.09195402, -0.09195402, -0.09195402, 0.09212345, 0.27688048]","[52.39, 60.83, 65.25, 66.76, 67.23, 62.07]","[1.176, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.23529412, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[0.8383, 17.4691, 17.4691, 17.4691, 75.5451, 277.8777]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2173, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:11:26,PAXGUSDT,2173,"['BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0, -0.09195402, -0.09195402, -0.09195402, 0.09212345, 0.27688048]","[52.39, 60.83, 65.25, 66.76, 67.23, 62.07]","[1.091, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.23529412, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[1.4589, 18.0897, 18.0897, 18.0897, 76.1657, 278.4983]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2173, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:12:11,PAXGUSDT,2175,"['BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0, -0.09195402, 0, -0.09195402, 0.18424689, 0.36917397]","[52.39, 60.83, 69.91, 66.76, 68.59, 63.05]","[1.176, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.23529412, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[1.7889, 18.4197, 18.8593, 18.4197, 76.9353, 279.2679]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2175, 'lot_size': 3, 'direction': 'BUY'}]",[],0
2024-03-25 22:12:56,PAXGUSDT,2174,"['STRONG_BUY', 'BUY', 'BUY', 'BUY', 'BUY', 'STRONG_BUY']","[0.09203866, -0.04597701, -0.04597701, -0.04597701, 0.13818517, 0.32302723]","[56.46, 63.23, 67.5, 68.62, 67.93, 62.57]","[1.262, 7.891, 10.826, 11.55, 9.224, 2.55]","[1.23529412, 7.83529412, 11.30882353, 10.69705882, 6.14411765, 1.09411765]",[],"[2.2285, 19.3197, 19.3197, 19.3197, 77.3957, 279.7283]",0.751,"[{'symbol': 'PAXGUSDT', 'entry_price': 2174, 'lot_size': 3, 'direction': 'BUY'}]",[],0
